home_team,away_team,home_elo,away_elo,elo_diff,result
Portugal,France,1467.70618266685,1476.6867144047462,-8.980531737896172,1
Austria,Hungary,1619.0696087478862,1642.6088435758977,-23.53923482801156,1
England,Scotland,1606.4921641117571,1652.7776723397762,-46.285508228019125,0
Guernsey,Jersey,1628.4225301617291,1543.8191834079985,84.60334675373065,-1
France,Austria,1466.4282914734943,1629.7460876362195,-163.31779616272524,1
Czechoslovakia,Yugoslavia,1608.2595518666774,1491.9640438313513,116.29550803532607,-1
England,Switzerland,1607.8165425027566,1542.0590568484934,65.75748565426329,1
Netherlands,Belgium,1489.2796790161085,1397.5056766525718,91.77400236353674,1
Scotland,Switzerland,1651.4532939487767,1533.9294294948816,117.52386445389516,1
France,England,1480.8108211347683,1615.9461698563684,-135.13534872160017,1
Curaçao,Aruba,1557.8113363422829,1480.9372538237315,76.8740825185514,1
Belgium,Netherlands,1390.0873774345148,1496.6979782341655,-106.61060079965068,0
Aruba,Suriname,1473.114453762059,1515.8522880722467,-42.737834310187736,1
Curaçao,Suriname,1565.6341364039554,1504.6283613052353,61.00577509872005,1
Norway,Denmark,1457.8334781115236,1516.725086057117,-58.89160794559348,1
Portugal,Republic of Ireland,1477.964605598102,1521.4382827146364,-43.47367711653442,1
Zimbabwe,Zambia,1500.0,1500.0,0.0,-1
Denmark,Sweden,1505.0460985496504,1589.6031850442805,-84.55708649463008,1
Spain,Republic of Ireland,1614.3754094596047,1510.1934993913585,104.18191006824622,-1
Norway,Finland,1469.5124656189903,1333.3835890614696,136.1288765575207,1
Sweden,Switzerland,1577.2163760358617,1527.1886684055341,50.02770763032754,1
Denmark,Norway,1517.4329075580692,1475.783266516864,41.649641041205314,1
Iceland,Denmark,1500.0,1526.2398440579755,-26.23984405797546,-1
Luxembourg,Norway,1395.2749486657167,1466.9763300169577,-71.70138135124103,1
Albania,Montenegro,1500.0,1500.0,0.0,1
Finland,Denmark,1327.112788163596,1535.4860333181,-208.37324515450405,-1
Czechoslovakia,Switzerland,1595.0319485903842,1518.618711943456,76.41323664692823,1
Finland,Sweden,1322.4814790984158,1585.7863324979398,-263.30485339952406,-1
Norway,Sweden,1454.941405737157,1589.3882307690365,-134.44682503187937,-1
Kenya,Tanzania,1458.3666217572454,1491.1926020792182,-32.82598032197279,1
Kenya,Uganda,1469.3086281097362,1550.4407761635364,-81.13214805380017,1
Northern Ireland,England,1379.0129620512344,1602.2416161701249,-223.22865411889052,-1
Republic of Ireland,England,1523.1053409895076,1606.5755972527547,-83.47025626324717,-1
Hungary,Austria,1631.9323646875644,1615.3635579749455,16.56880671261888,1
Sweden,Denmark,1595.700787255475,1540.1173423832802,55.58344487219483,0
Albania,Yugoslavia,1510.0,1505.1916471076445,4.808352892355515,-1
Bulgaria,Romania,1419.4825762395044,1466.2729974214642,-46.7904211819598,0
Albania,Bulgaria,1499.8616133139549,1420.8212295380551,79.04038377589973,1
Romania,Yugoslavia,1464.9343441229134,1515.3300337936896,-50.395689670776164,1
Albania,Romania,1507.6250990712535,1476.3747608641227,31.25033820713088,1
Wales,Scotland,1522.4004062820231,1658.1940550381241,-135.793648756101,1
Denmark,Norway,1541.7036520973438,1448.6288492507185,93.07480284662529,1
Guyana,Suriname,1450.8215662889684,1496.3664229726937,-45.54485668372536,-1
Guyana,Suriname,1442.1249950391818,1505.0629942224803,-62.937999183298416,-1
Austria,Czechoslovakia,1605.8400853776438,1602.8673877550518,2.9726976225920225,-1
Guyana,Suriname,1433.9169379324958,1513.2710513291663,-79.35411339667053,1
Luxembourg,Hungary,1407.3098729455173,1641.455837284866,-234.14596433934867,-1
El Salvador,Panama,1520.7547783010943,1439.2542239099034,81.50055439119092,-1
El Salvador,Panama,1508.451104020804,1451.5578981901938,56.89320583061021,0
Switzerland,Austria,1510.7832727787884,1595.7545263500779,-84.97125357128948,1
England,Wales,1614.2183096164356,1536.1212955930669,78.09701402336873,1
Aruba,Curaçao,1484.3383805290703,1573.896074736497,-89.55769420742672,-1
Aruba,Curaçao,1476.8604451792908,1581.3740100862765,-104.51356490698572,1
England,Netherlands,1622.0076051877031,1493.7222912724133,128.28531391528986,1
Scotland,Northern Ireland,1644.4731657270804,1374.6789809686045,269.7941847584759,0
Italy,Austria,1741.2169776460319,1583.3564789623665,157.86049868366536,1
Colombia,Curaçao,1450.861927282231,1568.4534344956696,-117.59150721343872,1
Panama,Guatemala,1453.1809350947844,1482.3656976492227,-29.184762554438294,1
Costa Rica,Puerto Rico,1603.8639173498962,1481.077519233063,122.7863981168332,1
Colombia,Venezuela,1464.1229061838221,1462.1343536179033,1.9885525659187806,1
Curaçao,Guatemala,1555.1924555940784,1471.5276628139832,83.66479278009524,0
Panama,Puerto Rico,1464.018969930024,1474.4714608634833,-10.45249093345933,1
Costa Rica,Venezuela,1610.4699757194758,1452.1915881366167,158.27838758285907,1
Colombia,Guatemala,1474.0656716651088,1473.890237825679,0.17543383942984292,1
Curaçao,Puerto Rico,1552.8298805823827,1464.170704722374,88.65917586000865,1
Colombia,Puerto Rico,1484.0606222737445,1456.6685371813446,27.39208509239984,1
Costa Rica,Guatemala,1616.2053749374202,1463.8952872170432,152.31008772037694,1
Panama,Venezuela,1474.3197260711333,1446.4561889186723,27.86353715246105,1
Panama,Curaçao,1483.5194639444162,1560.332048123412,-76.81258417899585,0
Colombia,Costa Rica,1493.2738441824722,1622.0823371833517,-128.80849300087948,1
Venezuela,Guatemala,1437.2564510453894,1458.0183249711117,-20.761873925722284,1
Curaçao,Venezuela,1558.1565344099595,1447.8533155230814,110.30321888687808,1
Guatemala,Puerto Rico,1447.4214604934198,1447.4553152726169,-0.03385477919709956,1
Colombia,Panama,1506.8202379529612,1485.6949776578688,21.125260295092403,1
Curaçao,Costa Rica,1565.0842853555444,1608.5359434128627,-43.451658057318355,1
Venezuela,Puerto Rico,1440.9255645774965,1437.454340853746,3.471223723750427,1
Panama,Costa Rica,1476.3022633214118,1597.2917840339637,-120.9895207125519,1
Venezuela,Bolivia,1450.8256580516809,1397.1728185170468,53.65283953463404,0
Portugal,Switzerland,1489.20938892138,1523.1813201664997,-33.97193124511978,0
Portugal,Spain,1490.1840754361772,1601.4635678614557,-111.27949242527848,1
Jamaica,Trinidad and Tobago,1462.823439994616,1596.9624725995325,-134.13903260491657,0
Madagascar,Mauritius,1500.0,1500.0,0.0,-1
Jamaica,Trinidad and Tobago,1466.5032266072208,1593.2826859869276,-126.77945937970685,1
Jamaica,Trinidad and Tobago,1479.9984596682782,1579.7874529258702,-99.78899325759198,1
Jamaica,Trinidad and Tobago,1492.794162036448,1566.9917505577005,-74.19758852125256,-1
Zambia,Zimbabwe,1510.0,1490.0,20.0,0
Jamaica,Trinidad and Tobago,1484.8978560989292,1574.8880564952192,-89.99020039628999,-1
Curaçao,Trinidad and Tobago,1576.3284447344433,1582.3543388080925,-6.0258940736491695,1
Curaçao,Trinidad and Tobago,1586.5018665190291,1572.1809170235067,14.320949495522427,1
Republic of Ireland,Spain,1515.4626286258267,1588.3658936350266,-72.90326500919991,1
Suriname,French Guiana,1501.025960629947,1489.7930491007921,11.232911529154762,1
France,Portugal,1494.5153748210118,1503.2817496626062,-8.76637484159437,1
Uruguay,Brazil,1593.4898974131881,1640.961215189678,-47.47131777648974,0
Brazil,Uruguay,1639.6033203751128,1594.8477922277532,44.755528147359655,1
Netherlands,Belgium,1487.2555135836283,1393.063064396267,94.19244918736126,1
England,Scotland,1628.474382876488,1637.966060205357,-9.491677328868946,0
Northern Ireland,Wales,1381.1860864903279,1528.3320000217993,-147.14591353147148,1
Italy,Switzerland,1746.9622222426503,1522.2066336517025,224.7555885909478,1
Guernsey,Jersey,1616.034465568293,1556.2072480014347,59.82721756685828,-1
England,France,1628.7475073659236,1504.7676378403821,123.97986952554152,1
Belgium,Netherlands,1385.7096165517994,1494.6089614280959,-108.89934487629648,-1
Hungary,Austria,1645.5802708977428,1577.611234365748,67.96903653199479,1
Republic of Ireland,Portugal,1527.5306899722855,1493.029486643236,34.50120332904953,-1
Australia,South Africa,1553.4669670012104,1497.5570827132326,55.909884287977775,-1
Czechoslovakia,Yugoslavia,1612.9529467826178,1503.8896170524804,109.06332973013741,1
Italy,Hungary,1751.2664381215359,1653.6485453614,97.61789276013587,1
Mauritius,Réunion,1510.0,1500.0,10.0,1
Belgium,Scotland,1378.745227457982,1637.6929357159215,-258.94770825793944,1
Switzerland,England,1517.902417772817,1635.3232072014296,-117.42078942861258,1
Australia,South Africa,1541.8714994040317,1509.1525503104112,32.718949093620495,-1
Luxembourg,Scotland,1403.1854393326405,1621.369500958151,-218.1840616255106,-1
Albania,Romania,1516.7280598157067,1467.2718001196695,49.45625969603725,-1
Portugal,England,1504.019259859397,1622.0666201390077,-118.04736027961076,-1
France,Netherlands,1498.1919380048762,1501.5733505219132,-3.381412517037006,1
Australia,South Africa,1530.9325464098767,1520.0915033045662,10.841043105310519,0
France,Belgium,1508.2892598077667,1395.0686622157525,113.2205975920142,1
Madagascar,Réunion,1490.0,1490.28774368332,-0.28774368332005906,1
Australia,South Africa,1530.6206173346297,1520.4034323798132,10.217184954816503,1
Switzerland,France,1531.1590048352389,1515.1411648745257,16.017839960713218,-1
Norway,Poland,1441.245460726572,1468.1475992096096,-26.90213848303756,1
Australia,South Africa,1540.3266278546503,1510.6974218597927,29.629205994857557,-1
Bulgaria,Albania,1413.0577437807565,1505.3141312899916,-92.25638750923508,1
Denmark,Sweden,1549.0870406214904,1594.1144775414114,-45.027436919921,-1
Denmark,Czechoslovakia,1540.3758270155856,1619.913051559383,-79.53722454379727,0
Curaçao,Aruba,1596.0899097380275,1489.7810207698976,106.30888896812985,1
Romania,Yugoslavia,1478.6857286453846,1496.9295122757153,-18.243783630330654,-1
Curaçao,Aruba,1603.1221398445557,1482.7487906633694,120.37334918118631,0
Finland,Norway,1318.8795808273192,1452.0182227679784,-133.13864194065923,-1
Sweden,Denmark,1602.825691147316,1542.625921835654,60.19976931166207,1
New Zealand,South Africa,1454.8512937596765,1521.5481575977483,-66.69686383807175,-1
Norway,Sweden,1458.3633571626435,1611.1101364256251,-152.7467792629816,-1
Yugoslavia,Hungary,1506.404896055937,1646.3865425064707,-139.98164645053384,-1
New Zealand,South Africa,1446.7477447817664,1529.6517065756584,-82.903961793892,-1
Bulgaria,Romania,1425.6523986674345,1469.210344865163,-43.5579461977286,-1
New Zealand,South Africa,1439.0896329682698,1537.309818389155,-98.22018542088517,-1
Mexico,United States,1570.3402081862434,1490.2027527550692,80.1374554311742,1
Cuba,Mexico,1525.09906374398,1578.073718394907,-52.97465465092705,-1
Poland,Romania,1457.3748371682032,1477.9631737370348,-20.588336568831664,-1
New Zealand,South Africa,1431.8436582971765,1544.5557930602483,-112.71213476307184,-1
Cuba,United States,1516.6120900016072,1482.4692425464057,34.14284745520149,1
Iceland,Norway,1490.7538107398755,1452.4968218422316,38.25698889764385,-1
Hungary,Bulgaria,1652.5622704487052,1416.8995697955627,235.66270065314256,1
Hungary,Albania,1656.6581929567956,1492.7194764033136,163.93871655348198,1
Sweden,Finland,1616.976671746037,1312.534446432654,304.442225313383,1
Czechoslovakia,Poland,1617.6629567393145,1447.9667244851496,169.6962322541649,1
Suriname,Guyana,1510.7027640503245,1446.1620286317152,64.5407354186093,1
Suriname,Guyana,1518.866209170435,1437.9985835116047,80.86762565883032,0
Finland,Norway,1309.579829383727,1463.5935176856217,-154.01368830189472,0
Suriname,Guyana,1516.5797924978738,1440.285000184166,76.29479231370783,1
Sweden,Poland,1619.931288794964,1442.496379442368,177.43490935259615,1
Albania,Yugoslavia,1487.1164337681653,1500.2291681137024,-13.112734345537092,-1
Austria,Hungary,1569.5429599020908,1662.261235591944,-92.71827568985304,1
Finland,Poland,1313.7434828351065,1437.2012737433954,-123.45779090828887,-1
Kenya,Uganda,1481.6022590770879,1538.1471451961847,-56.54488611909687,-1
Tanzania,Zanzibar,1480.2505957267274,1500.0,-19.749404273272603,1
Tanzania,Uganda,1490.8184178308536,1546.533871228886,-55.71545339803242,-1
Norway,Denmark,1459.4298642342421,1534.341476557345,-74.91161232310287,-1
Romania,Czechoslovakia,1487.3712864200884,1623.1333017820962,-135.7620153620078,-1
Belgium,England,1388.2167571489936,1628.793920985221,-240.57716383622733,-1
Netherlands,Switzerland,1491.4760287190227,1520.6983007025738,-29.22227198355108,1
Latvia,Lithuania,1434.4105927109727,1343.239374000548,91.17121871042468,1
Northern Ireland,Scotland,1395.1850032842592,1625.80287469785,-230.61787141359082,1
Lithuania,Latvia,1335.8048744099865,1441.8450923015341,-106.04021789154763,-1
Sweden,Norway,1625.2263944939366,1451.5531915361826,173.67320295775403,1
Czechoslovakia,Austria,1629.4131969234693,1582.1500097191085,47.26318720436075,1
Denmark,Finland,1542.2181492554046,1307.154511547546,235.06363770785856,1
Yugoslavia,Bulgaria,1509.8519323777775,1412.8036472874724,97.04828509030517,1
Romania,Hungary,1481.0913912787153,1649.6541857749262,-168.56279449621093,-1
Lithuania,Estonia,1328.7655908049294,1335.4185002653728,-6.652909460443425,0
Wales,England,1514.333083227868,1632.7984697497054,-118.46538652183744,-1
Yugoslavia,Poland,1517.1291076121458,1443.790245030956,73.33886258118991,1
Catalonia,Spain,1466.9267806678683,1576.2978322885679,-109.37105162069952,1
Iran,Turkey,1509.9154209583126,1433.1941250728798,76.72129588543271,-1
Romania,Poland,1475.595078499702,1435.870304552349,39.724773947353015,0
Switzerland,Belgium,1509.8591938509971,1384.212208384509,125.6469854664881,1
England,Northern Ireland,1639.515031736351,1410.9936824430415,228.5213492933094,0
Trinidad and Tobago,Guyana,1562.5928738045084,1432.4463114053367,130.14656239917167,-1
Guyana,Jamaica,1446.026328108758,1477.4315737860559,-31.4052456772979,1
Trinidad and Tobago,Jamaica,1549.012857101087,1466.530111989688,82.48274511139903,1
Austria,Italy,1573.502024033773,1758.5284409764652,-185.0264169426921,1
Guyana,Jamaica,1456.9277899051258,1458.8605382479407,-1.9327483428148753,0
Scotland,Wales,1609.9941955390677,1507.6165212412225,102.37767429784526,-1
Trinidad and Tobago,Jamaica,1556.6824308428345,1458.804909852728,97.8775209901064,1
Trinidad and Tobago,Guyana,1563.937522612558,1456.9834183003384,106.95410431221967,1
England,Sweden,1633.7464753819497,1630.6062323064166,3.140243075533135,1
Portugal,France,1497.2919590131837,1525.6018690071908,-28.309909994007057,-1
Ecuador,Bolivia,1359.1442532889419,1398.704911994096,-39.56065870515408,0
Argentina,Paraguay,1743.888339120128,1502.7081886434428,241.18015047668518,1
Colombia,Uruguay,1516.2129522894181,1586.128881673765,-69.91592938434678,-1
Ecuador,Colombia,1360.2780050425033,1508.198563990732,-147.92055894822875,0
Argentina,Bolivia,1747.8817825569529,1397.5711602405345,350.3106223164184,1
Djibouti,Ethiopia,1500.0,1500.0,0.0,-1
Chile,Uruguay,1454.631995608744,1594.143269972451,-139.5112743637069,-1
Cuba,Puerto Rico,1525.6325310914945,1427.5542473795617,98.07828371193273,1
Paraguay,Peru,1498.7147452066179,1497.5870389319966,1.1277062746212323,0
Bolivia,Uruguay,1395.221636333328,1600.3305622937235,-205.10892596039548,-1
Chile,Peru,1448.4447032874716,1497.6194968137283,-49.174793526256735,1
Cuba,Puerto Rico,1532.8822806694684,1420.3044978015878,112.57778286788061,0
Argentina,Peru,1750.2313064641594,1486.213508483731,264.01779798042844,1
Ecuador,Chile,1364.295635765272,1459.850691617469,-95.55505585219703,-1
Paraguay,Uruguay,1498.6822873248861,1605.0290826598296,-106.34679533494341,1
Bolivia,Colombia,1390.5231159672219,1504.1809332679634,-113.6578173007415,0
Italy,Czechoslovakia,1743.655170745622,1638.0611826088048,105.59398813681719,1
Argentina,Chile,1753.8211005357903,1467.1677054832717,286.6533950525186,0
Ecuador,Uruguay,1356.9786218994693,1592.0603178600882,-235.08169596061884,-1
Argentina,Colombia,1747.0429833217536,1501.021505792276,246.02147752947758,1
Bolivia,Paraguay,1393.6825434429093,1511.6510521246275,-117.96850868171828,-1
Colombia,Paraguay,1497.1163882135118,1518.380379573236,-21.263991359724287,-1
Ecuador,Peru,1352.8717951828046,1482.6237144121,-129.75191922929548,0
Chile,Paraguay,1473.9458226973084,1527.769115731377,-53.82329303406868,-1
Colombia,Peru,1487.7276520553708,1479.0536046809516,8.67404737441916,-1
Ecuador,Argentina,1356.441904913953,1750.9481009005178,-394.50619598656476,-1
Peru,Uruguay,1489.30321197554,1596.167144576753,-106.86393260121281,-1
Bolivia,Peru,1386.9532159943008,1482.285543330634,-95.33232733633326,-1
Argentina,Uruguay,1752.819235910421,1603.184813221659,149.63442268876202,1
Chile,Colombia,1465.4827066998469,1477.4780447607823,-11.99533806093541,1
Ecuador,Paraguay,1354.57076990405,1536.2322317288385,-181.6614618247886,-1
Bolivia,Chile,1379.6302519284834,1475.8278231669813,-96.19757123849786,-1
Costa Rica,El Salvador,1583.94368340121,1506.8280671162133,77.11561628499658,1
Guatemala,El Salvador,1457.4224349122906,1499.011888417948,-41.5894535056575,1
Guatemala,Costa Rica,1468.6137906986671,1591.7598620994752,-123.14607140080807,0
Panama,Curaçao,1489.6503639541656,1599.7897953568363,-110.13943140267065,-1
Guatemala,Curaçao,1472.016888881245,1606.721816145018,-134.70492726377302,0
El Salvador,Panama,1487.8205326315715,1482.718343165984,5.102189465587571,-1
Costa Rica,Curaçao,1588.3567639168973,1603.027955719978,-14.671191803080774,1
El Salvador,Curaçao,1477.6736903697345,1592.6059356842788,-114.93224531454439,1
Guatemala,Panama,1475.710749306285,1492.865185427821,-17.154436121536037,1
Wales,Northern Ireland,1520.4807642713215,1416.7622387974427,103.7185254738788,1
Costa Rica,Panama,1598.7787839525965,1482.3718418982276,116.40694205436898,1
Curaçao,El Salvador,1579.4135270813024,1490.866098972711,88.54742810859148,-1
Suriname,Trinidad and Tobago,1524.418481276703,1570.952826928316,-46.534345651612966,-1
Guatemala,El Salvador,1486.2040928358783,1503.3609155046545,-17.156822668776158,0
Suriname,Trinidad and Tobago,1515.749895493942,1579.621412711077,-63.87151721713508,0
Belgium,Netherlands,1377.6787957374017,1502.3151355705993,-124.63633983319755,0
Curaçao,Panama,1566.9187105493588,1475.6023180848933,91.31639246446548,-1
Suriname,Trinidad and Tobago,1517.5678318450025,1577.8034763600165,-60.23564451501397,1
Panama,El Salvador,1488.1717214962202,1502.867503451917,-14.695781955696702,1
Guatemala,Costa Rica,1486.6975048886159,1605.5483077659308,-118.85080287731489,1
El Salvador,Costa Rica,1492.4447769173732,1592.2549761371004,-99.81019921972711,-1
Guatemala,Curaçao,1499.9908365174463,1554.349307138032,-54.35847062058565,0
Curaçao,Costa Rica,1552.7973868939575,1599.4587111270598,-46.66132423310228,1
Guatemala,Panama,1501.5427567615206,1498.594448030764,2.9483087307567075,-1
Spain,Portugal,1563.249900750455,1488.1049851848725,75.14491556558255,1
Bulgaria,Poland,1405.526472053104,1437.0087189552012,-31.48224690209713,0
France,Italy,1534.788842835502,1750.7061764834286,-215.91733364792663,-1
Uruguay,Brazil,1597.2437283895506,1648.3222309291011,-51.07850253955053,0
Scotland,England,1597.1299525089687,1643.6560943818859,-46.52614187291715,-1
Uruguay,Brazil,1598.7033848345416,1646.8625744841102,-48.15918964956859,1
Guernsey,Alderney,1604.3293200699316,1327.7582864302726,276.57103363965894,1
Austria,Switzerland,1588.3752942646163,1516.3926064981044,71.98268776651184,1
Netherlands,Belgium,1498.8741670410043,1381.1197642669968,117.75440277400753,0
Poland,Czechoslovakia,1436.10505893956,1631.010176870998,-194.9051179314381,1
Silesia,Czechoslovakia,1482.2900568659288,1615.923119963459,-133.6330630975301,1
Hungary,Switzerland,1655.1504985539395,1508.43529087161,146.7152076823295,1
Greece,Turkey,1397.5384984393008,1445.3671355103409,-47.82863707104002,-1
Scotland,Belgium,1588.461134787427,1384.3849324633986,204.07620232402837,1
Austria,Hungary,1596.3326098911107,1661.1620012311791,-64.82939134006847,1
Romania,Albania,1474.4566640968496,1477.4936695040901,-3.0370054072404855,-1
Jersey,Guernsey,1567.912393499796,1607.7111749213757,-39.79878142157963,1
Italy,England,1755.1847387194346,1652.3249121034276,102.85982661600701,-1
Switzerland,Scotland,1502.4237881943704,1593.1810588109013,-90.75727061653083,1
Albania,Hungary,1487.4062596881417,1649.3174196222094,-161.91115993406765,0
France,Scotland,1530.310280599496,1580.6266920032026,-50.316411403706525,1
Hungary,Czechoslovakia,1644.9676581508618,1602.25593111863,42.71172703223169,1
Portugal,Republic of Ireland,1480.2347238314535,1516.5409167561245,-36.306192924670995,1
DR Congo,Zambia,1500.0,1509.4249887221547,-9.424988722154694,-1
Norway,Netherlands,1446.1733537237026,1495.6089988446024,-49.435645120899835,-1
Spain,Republic of Ireland,1571.120162103874,1505.4997276102604,65.62043449361363,1
Turkey,Austria,1453.9991472661166,1608.1771915000804,-154.17804423396387,-1
Djibouti,Ethiopia,1490.0,1510.0,-20.0,-1
Hungary,Romania,1653.7444715621548,1464.544073912798,189.20039764935677,1
Belgium,France,1379.6650084399243,1541.7484627983938,-162.08345435846945,1
Jamaica,Cuba,1451.5498180830045,1529.7508635154013,-78.20104543239677,1
Netherlands,Sweden,1504.195651797012,1620.6966133064805,-116.50096150946842,1
Czechoslovakia,France,1593.479117707337,1527.3946814322805,66.08443627505653,-1
Denmark,Norway,1546.3253152313437,1437.586700771293,108.73861446005071,-1
Jamaica,Cuba,1463.76337025167,1517.5373113467358,-53.773941095065766,0
Finland,Denmark,1303.047345571607,1533.2939048073686,-230.24655923576165,-1
Romania,Bulgaria,1459.508412408018,1406.4301320687453,53.07828033927285,1
Switzerland,Spain,1514.9781550020691,1579.2535963922262,-64.27544139015708,0
Denmark,Poland,1537.492311318378,1451.192115847099,86.30019547127881,1
Yugoslavia,Albania,1525.0490480907529,1491.7560211594894,33.29302693126351,0
Iceland,Finland,1479.6571148964854,1298.8489390605976,180.80817583588782,1
Bulgaria,Yugoslavia,1397.9460725030142,1524.0937200383516,-126.14764753533746,-1
Romania,Czechoslovakia,1467.9924719737492,1581.5996654696826,-113.60719349593342,1
Sweden,Austria,1607.4637136419776,1614.0096283626508,-6.545914720673181,1
Madagascar,Réunion,1500.0082819270542,1480.2794617562658,19.728820170788367,1
Mauritius,Madagascar,1519.71225631668,1509.4410503727934,10.27120594388657,1
Mauritius,Réunion,1529.4167133386156,1470.8466933105267,58.57002002808895,1
Sweden,Austria,1617.6520979229244,1603.821244081704,13.83085384122046,1
Norway,United States,1450.618111195268,1473.4488014565184,-22.83069026125031,1
Northern Ireland,United States,1409.6618692239801,1462.7926255672412,-53.130756343261055,1
New Zealand,Australia,1424.978562801996,1529.4758921166947,-104.49732931469862,-1
Poland,Yugoslavia,1443.6261804270998,1530.6144605199106,-86.98828009281078,-1
Zimbabwe,Zambia,1490.5750112778453,1519.1537822632934,-28.578770985448045,1
New Zealand,Australia,1417.8987109482582,1536.5557439704326,-118.65703302217435,-1
Bulgaria,Czechoslovakia,1391.4253320214552,1568.4415496801107,-177.01621765865548,1
Martinique,Dominica,1513.13568666502,1528.2967995917918,-15.161112926771693,1
New Zealand,Australia,1411.187069418388,1543.2673855003027,-132.0803160819146,-1
Norway,Finland,1461.2742870845452,1293.6290856947628,167.64520138978241,1
New Zealand,Australia,1404.8155136256648,1549.638941293026,-144.8234276673611,-1
Finland,Sweden,1288.1116943248958,1627.2542240985904,-339.1425297736946,0
Norway,Sweden,1466.7916784544122,1619.740363939556,-152.94868548514364,-1
Poland,Hungary,1436.078867311855,1658.7801330669347,-222.7012657550797,-1
Kenya,Zanzibar,1473.2155330443866,1489.4321778958738,-16.216644851487217,1
Uganda,Tanzania,1554.943857837505,1482.4084312222346,72.53542661527035,1
Uganda,Kenya,1562.885933143405,1483.6819469456477,79.20398619775733,1
Denmark,England,1545.0582467383772,1665.2018890318502,-120.14364229347302,0
French Guiana,Suriname,1480.1162456804145,1529.2843887303961,-49.16814304998161,-1
Latvia,Lithuania,1448.8843759065912,1328.9570535311873,119.92732237540395,-1
United States,Israel,1451.2752094956536,1467.183471278987,-15.9082617833335,1
Estonia,Lithuania,1335.227037539115,1342.2779810207044,-7.0509434815894565,-1
Latvia,Estonia,1435.5634484170741,1325.4299521495527,110.13349626752142,0
Suriname,Guyana,1537.8785880330786,1449.9681139845804,87.91047404849814,1
Hungary,Austria,1663.1244292925874,1594.219117906038,68.90531138654933,1
Northern Ireland,England,1421.1792852955678,1661.8754231592832,-240.69613786371542,-1
Switzerland,Czechoslovakia,1516.8073306222907,1553.7460440190464,-36.9387133967557,0
Sweden,Denmark,1625.6020819856878,1548.3847126109442,77.21736937474361,1
French Guiana,Guyana,1471.522046377732,1442.4457307242105,29.076315653521533,1
Poland,Romania,1431.7345710862023,1481.150587763321,-49.416016677118705,0
Jamaica,Haiti,1465.298867312464,1486.5491556113332,-21.250288298869236,1
Jamaica,Haiti,1475.9097382212517,1475.9382847025454,-0.028546481293687975,-1
Jamaica,Haiti,1465.9105598550284,1485.9374630687687,-20.026903213740297,1
France,Belgium,1539.274133669935,1394.0187898060376,145.25534386389745,0
Poland,Finland,1433.1473644625453,1295.6255544839303,137.521809978615,1
Wales,Scotland,1527.581133844784,1569.1885098043049,-41.60737595952082,-1
Trinidad and Tobago,Haiti,1566.0869194746228,1475.361680017876,90.72523945674675,0
Romania,Hungary,1479.737794386978,1671.1667747477777,-191.42898036079964,-1
Trinidad and Tobago,Haiti,1563.5334144640522,1477.9151850284468,85.61822943560537,1
Iran,Turkey,1497.7424105208515,1448.1667104035462,49.57570011730536,0
Trinidad and Tobago,Haiti,1571.1178243197353,1470.3307751727637,100.78704914697164,1
Czechoslovakia,Austria,1552.6868502634588,1586.1767724508477,-33.489922187388856,1
Bulgaria,Hungary,1406.1208376825196,1676.1542545833563,-270.03341690083676,1
England,Wales,1665.877778923033,1518.7729981561213,147.10478076691174,1
Austria,Sweden,1575.215829322917,1633.4154718444597,-58.19964252154273,1
Scotland,Northern Ireland,1577.9966454929677,1417.176929531818,160.81971596114977,1
Belgium,Netherlands,1397.9718940747766,1517.4285514615149,-119.45665738673824,0
Turkey,Greece,1449.5840078093236,1388.9064866835251,60.67752112579842,1
England,Switzerland,1671.8798567515141,1517.8665243778782,154.01333237363588,1
Republic of Ireland,Switzerland,1497.3662933219082,1512.0301693607923,-14.663876038884155,-1
Guadeloupe,Haiti,1470.6131651256826,1463.1529373376086,7.4602277880740075,1
Dominica,Martinique,1517.8607044536918,1523.57178180312,-5.711077349428251,-1
Guadeloupe,French Guiana,1480.3984755032698,1480.6871110548523,-0.28863555158250165,1
Martinique,Suriname,1533.407418586952,1545.4009712934485,-11.99355270649653,1
Guadeloupe,Martinique,1490.4067831003383,1543.75248372865,-53.34570062831176,1
Egypt,Norway,1525.3944055363768,1460.9299604082803,64.46444512809649,0
China PR,South Korea,1614.7175380594617,1500.0,114.71753805946173,1
Spain,Belgium,1577.4244207720046,1401.2807633394764,176.14365743252824,0
Vietnam,South Korea,1500.0,1493.1868575467204,6.8131424532796245,0
Macau,South Korea,1500.0,1493.3829304175822,6.617069582417798,-1
Italy,Portugal,1742.307761791012,1491.2759129773176,251.0318488136943,1
Northern Ireland,Wales,1411.5011856683868,1512.7709203276402,-101.26973465925334,-1
Netherlands,Belgium,1514.1196821968151,1405.9566687706129,108.16301342620227,0
Austria,Turkey,1586.8754554579566,1457.8551101448302,129.02034531312643,1
Portugal,Spain,1487.4606390029344,1572.7485153408682,-85.28787633793377,0
Czechoslovakia,Luxembourg,1563.6477933913895,1398.7520655929416,164.89572779844798,0
Spain,Italy,1570.3418807592104,1746.1230357653951,-175.7811550061847,-1
Brazil,Ecuador,1635.4852514351344,1349.3698420196001,286.11540941553426,1
Switzerland,Austria,1521.6083595148823,1593.3237321304684,-71.71537261558615,-1
